2024 01 16 08   -11   -33 10164    40    41 -9999    -1 -9999
2024 01 16 09   -11   -33 10152    40    41     8     3 -9999
2024 01 16 10   -11   -33 10141    40    46 -9999    -1 -9999
2024 01 16 11   -11   -33 10130    30    46 -9999     3 -9999
2024 01 16 12   -11   -28 10129   350    31     8     0     8
2024 01 16 13   -11   -28 10119   360    41 -9999    -1 -9999
2024 01 16 14   -11   -28 10111    20    46 -9999     3 -9999
2024 01 16 15   -11   -28 10110   340    51     8    -1 -9999
2024 01 16 16   -11   -33 10109   330    67 -9999    -1 -9999
2024 01 16 17   -11   -33 10112   320    57 -9999    -1 -9999
2024 01 16 18   -11   -50 10107   330    88     8    -1     3
2024 01 16 19    -6   -56 10106   320    77 -9999     0 -9999
2024 01 16 20    -6   -61 10111   330    77 -9999     0 -9999
2024 01 16 21    -6   -94 10119   320   108     6     0 -9999
2024 01 16 22   -17  -100 10131   320    67 -9999     0 -9999
2024 01 16 23   -28  -106 10134   320    67 -9999     0 -9999
2024 01 17 00   -39  -122 10144   330    72     6     0 -9999
2024 01 17 01   -44  -133 10146   320    67     4     0 -9999
2024 01 17 02   -56  -139 10156   320    72     2     0 -9999
2024 01 17 03   -61  -144 10163   320    72     2     0 -9999
2024 01 17 04   -67  -144 10171   320    57     2     0 -9999
2024 01 17 05   -67  -144 10173   310    62     2     0 -9999
2024 01 17 06   -72  -150 10178   300    41     2     0 -9999
2024 01 17 07   -78  -150 10180   300    31     0     0 -9999
2024 01 17 08   -78  -156 10181   300    46     0     0 -9999
2024 01 17 09   -78  -156 10181   300    36     0     0 -9999
2024 01 17 10   -78  -161 10187   280    31     0     0 -9999
2024 01 17 11   -78  -161 10189   260    36     0     0 -9999
2024 01 17 12   -89  -156 10193   230    26     0     0 -9999
2024 01 17 13   -89  -156 10201   210    26     0     0 -9999
